"id","lon","lat"
"820",114.245516976125,22.3554010361073
"821",114.272115911325,22.3633542390611
"822",114.27508350147,22.3947905467767
"823",114.258734361053,22.3514387820597
"824S",114.241329169613,22.3652179571572
"825",114.26316677952,22.3814812676415
"826S",114.2730233294,22.3837586182922
"827",114.269926448527,22.3760478342415
"831",114.261884670346,22.3288341784267
"832S",114.289540738822,22.2481716275213
"833",114.249282769357,22.298207065894
"835",114.249143155192,22.3131610443123
"836",114.254406317374,22.3273865198951
"837",114.26647585719,22.3186761562915
"838",114.260696443758,22.3078464914414
"839",114.273513091172,22.2903912405823
"911S",114.261725811111,22.1680901825611
"920",114.029036891964,22.2083624887599
"931S",113.982054172759,22.2390877230298
"932S",113.892789061487,22.2381879045691
"944",113.863418838396,22.2526528437051
"950S",113.935602282639,22.2861611111904
"961S",113.993633626636,22.2775498959195
"971S",114.023391489415,22.3129993435618
"975",114.060516002193,22.3490352368712
"976",114.044259492855,22.285986871605
