from_id,to_id,travel_time_p25,travel_time_p50,travel_time_p75
163,HYW,111,113,114
164,LW,95,100,103
164,LMC,100,105,111
164,MKT,113,116,118
165,LW,86,90,93
165,LMC,91,95,98
165,HG,111,115,118
165,SB,116,,
165,MKT,103,105,108
165,HYW,112,114,117
166,LW,86,89,94
166,LMC,91,94,99
166,HG,108,112,116
166,SB,118,,
166,MKT,97,100,105
166,HYW,106,109,114
167,LW,108,,
167,LMC,113,,
171,LW,87,89,91
171,LMC,92,94,96
171,HG,104,108,114
171,SB,115,118,
171,MKT,98,101,104
171,HYW,108,110,113
172,LW,82,84,86
172,LMC,87,89,91
172,HG,98,102,106
172,SB,112,115,119
172,MKT,92,94,97
172,HYW,101,104,106
173,LW,97,99,100
173,LMC,102,104,106
173,HG,117,,
173,MKT,109,111,113
173,HYW,118,,
174,LW,80,81,83
174,LMC,85,86,88
174,HG,110,115,
174,SB,119,,
174,MKT,94,96,97
174,HYW,103,105,106
175,LW,78,79,81
175,LMC,83,84,86
175,HG,96,101,107
175,SB,109,112,115
175,MKT,89,90,92
175,HYW,98,99,101
181,LW,99,104,107
181,LMC,104,109,114
181,MKT,114,119,
182,LW,100,103,107
182,LMC,105,110,114
184,LW,95,98,103
184,LMC,101,104,110
184,HG,117,,
184,MKT,112,116,
190,LW,92,94,96
190,LMC,97,100,102
190,HG,110,117,
190,MKT,102,106,108
190,HYW,111,115,117
191,LW,83,86,87
191,LMC,88,91,92
191,HG,110,115,
191,MKT,106,113,119
191,HYW,114,119,
192,LW,83,85,87
192,LMC,88,90,92
192,HG,111,115,
192,MKT,110,114,118
192,HYW,116,,
193,LW,101,103,104
193,LMC,106,108,112
195,LW,95,97,98
195,LMC,100,102,104
196,LW,119,,
197,LW,117,,
211,LW,67,68,69
211,LMC,72,73,74
211,HG,71,75,79
211,SB,81,83,85
211,MKT,77,79,81
211,HYW,86,87,89
212,LW,64,65,66
212,LMC,69,70,71
212,HG,70,74,79
212,SB,81,84,86
212,MKT,75,76,77
212,HYW,84,85,86
213,LW,63,64,66
213,LMC,68,69,71
213,HG,78,83,85
213,SB,84,86,88
213,MKT,74,75,77
213,HYW,83,84,86
214,LW,59,60,62
214,LMC,64,65,67
214,HG,71,73,75
214,SB,70,72,74
214,MKT,70,71,72
214,HYW,78,80,81
215,LW,58,59,60
215,LMC,63,64,65
215,HG,76,79,82
215,SB,79,80,82
215,MKT,69,70,72
215,HYW,78,79,81
216,LW,65,66,67
216,LMC,70,71,72
216,HG,73,77,80
216,SB,78,80,81
216,MKT,76,77,78
216,HYW,84,85,87
217,LW,58,59,60
217,LMC,63,64,65
217,HG,78,80,82
217,SB,79,81,83
217,MKT,69,70,72
217,HYW,78,79,81
220,LW,58,59,60
220,LMC,63,64,65
220,HG,74,77,80
220,SB,79,81,83
220,MKT,68,70,72
220,HYW,78,79,81
221,LW,59,60,61
221,LMC,64,65,66
221,HG,79,81,83
221,SB,80,82,84
221,MKT,70,71,72
221,HYW,79,80,82
222,LW,57,58,59
222,LMC,62,63,64
222,HG,78,79,82
222,SB,78,80,82
222,MKT,68,69,71
222,HYW,77,78,79
225,LW,64,65,66
225,LMC,69,70,71
225,HG,72,77,81
225,SB,81,83,85
225,MKT,75,76,77
225,HYW,84,85,86
226,LW,67,68,70
226,LMC,72,73,75
226,HG,79,82,87
226,SB,87,89,92
226,MKT,78,79,81
226,HYW,87,88,90
227,LW,59,60,61
227,LMC,64,65,66
227,HG,78,81,83
227,SB,80,82,84
227,MKT,69,71,73
227,HYW,79,80,82
228,LW,60,61,62
228,LMC,65,66,67
228,HG,72,77,80
228,SB,80,82,84
228,MKT,70,72,73
228,HYW,80,81,82
229,LW,58,59,60
229,LMC,63,64,65
229,HG,74,78,81
229,SB,79,81,83
229,MKT,69,70,71
229,HYW,78,79,80
231,LW,59,60,62
231,LMC,64,65,67
231,HG,82,85,91
231,SB,92,94,96
231,MKT,70,72,74
231,HYW,79,81,83
232,LW,62,64,65
232,LMC,67,69,70
232,HG,83,86,90
232,SB,89,91,93
232,MKT,75,77,78
232,HYW,84,86,88
233,LW,65,66,67
233,LMC,70,71,72
233,HG,85,88,92
233,SB,94,96,98
233,MKT,76,77,78
233,HYW,85,86,88
234,LW,58,59,60
234,LMC,63,64,65
234,HG,84,87,91
234,SB,91,93,95
234,MKT,68,69,72
234,HYW,77,79,81
235,LW,65,67,69
235,LMC,70,72,74
235,HG,80,85,89
235,SB,89,91,95
235,MKT,77,79,80
235,HYW,86,88,89
236,LW,65,66,67
236,LMC,70,71,72
236,HG,83,85,86
236,SB,82,84,86
236,MKT,75,76,78
236,HYW,84,85,87
237,LW,61,62,63
237,LMC,66,67,68
237,HG,87,90,92
237,SB,90,92,94
237,MKT,71,72,74
237,HYW,80,82,83
241,LW,50,51,52
241,LMC,55,56,57
241,HG,75,79,83
241,SB,81,82,84
241,MKT,61,63,64
241,HYW,71,72,74
242,LW,57,58,59
242,LMC,62,63,64
242,HG,84,87,89
242,SB,88,90,91
242,MKT,67,69,71
242,HYW,76,78,80
243,LW,60,61,63
243,LMC,65,66,68
243,HG,79,83,86
243,SB,82,85,87
243,MKT,70,72,74
243,HYW,80,81,83
244,LW,58,60,62
244,LMC,63,65,67
244,HG,83,86,89
244,SB,85,87,90
244,MKT,69,71,73
244,HYW,78,80,83
245,LW,61,63,64
245,LMC,66,68,69
245,HG,79,83,85
245,SB,84,86,88
245,MKT,72,74,75
245,HYW,81,83,85
246,LW,59,60,61
246,LMC,64,65,66
246,HG,83,86,90
246,SB,90,92,94
246,MKT,69,70,72
246,HYW,78,80,81
247,LW,59,60,61
247,LMC,64,65,66
247,HG,88,90,93
247,SB,88,90,92
247,MKT,70,71,73
247,HYW,79,81,82
251,LW,67,68,69
251,LMC,72,73,74
251,HG,74,75,78
251,SB,72,74,77
251,MKT,82,83,85
251,HYW,81,84,89
252,LW,71,72,73
252,LMC,76,77,78
252,HG,77,79,82
252,SB,79,81,82
252,MKT,84,86,87
252,HYW,87,90,93
253,LW,61,62,64
253,LMC,66,67,69
253,HG,76,78,81
253,SB,76,78,80
253,MKT,78,80,82
253,HYW,82,84,88
254,LW,66,67,69
254,LMC,71,72,74
254,HG,77,79,82
254,SB,76,78,81
254,MKT,87,88,90
254,HYW,84,87,90
255,LW,64,66,67
255,LMC,69,71,72
255,HG,75,77,80
255,SB,74,75,78
255,MKT,79,83,86
255,HYW,81,85,88
256,LW,70,70,71
256,LMC,75,75,76
256,HG,77,79,81
256,SB,77,79,81
256,MKT,83,84,85
256,HYW,85,89,92
260,LW,60,61,62
260,LMC,65,66,67
260,HG,71,74,76
260,SB,70,72,74
260,MKT,70,71,73
260,HYW,77,79,81
261,LW,71,74,76
261,LMC,76,79,81
261,HG,92,94,97
261,SB,91,93,95
261,MKT,82,87,92
261,HYW,91,95,98
262,LW,70,72,74
262,LMC,75,77,79
262,HG,89,92,94
262,SB,88,90,93
262,MKT,84,86,89
262,HYW,91,94,96
263,LW,65,66,67
263,LMC,70,71,72
263,HG,94,96,99
263,SB,88,90,94
263,MKT,81,83,85
263,HYW,87,90,92
264,LW,64,65,66
264,LMC,69,70,71
264,HG,79,81,83
264,SB,78,80,81
264,MKT,77,79,83
264,HYW,84,86,88
265,LW,62,63,64
265,LMC,67,68,69
265,HG,80,82,84
265,SB,79,81,83
265,MKT,77,80,83
265,HYW,85,87,89
266,LW,61,62,63
266,LMC,66,67,68
266,HG,80,82,85
266,SB,82,84,86
266,MKT,75,76,77
266,HYW,84,85,87
267,LW,58,59,60
267,LMC,63,64,65
267,HG,77,79,81
267,SB,78,80,83
267,MKT,69,70,71
267,HYW,78,79,80
268,LW,55,56,57
268,LMC,60,61,62
268,HG,78,81,83
268,SB,78,80,82
268,MKT,66,67,69
268,HYW,75,77,78
269,LW,83,88,92
269,LMC,88,93,98
269,HG,89,93,97
269,SB,88,91,95
269,MKT,98,105,111
269,HYW,96,101,105
271,LW,49,50,51
271,LMC,54,55,56
271,HG,72,74,77
271,SB,71,73,75
271,MKT,59,60,62
271,HYW,68,69,71
272,LW,55,57,58
272,LMC,60,62,63
272,HG,85,86,89
272,SB,84,86,87
272,MKT,66,68,70
272,HYW,75,77,79
280,LW,66,67,69
280,LMC,71,72,74
280,HG,85,90,95
280,SB,95,98,101
280,MKT,80,81,83
280,HYW,88,90,91
281,LW,61,62,63
281,LMC,66,67,68
281,HG,97,100,102
281,SB,98,100,103
281,MKT,75,76,78
281,HYW,84,85,86
282,LW,57,58,59
282,LMC,62,63,64
282,HG,95,97,100
282,SB,92,95,98
282,MKT,69,70,71
282,HYW,78,79,80
283,LW,61,62,63
283,LMC,66,67,68
283,HG,96,99,101
283,SB,99,101,103
283,MKT,76,77,78
283,HYW,85,86,87
284,LW,57,58,59
284,LMC,62,63,64
284,HG,91,95,97
284,SB,97,98,100
284,MKT,67,69,70
284,HYW,76,78,79
285,LW,60,62,63
285,LMC,65,67,68
285,HG,90,92,95
285,SB,94,96,98
285,MKT,71,73,75
285,HYW,80,82,84
286,LW,72,74,76
286,LMC,77,79,81
286,HG,87,91,94
286,SB,92,94,97
286,MKT,85,87,90
286,HYW,94,96,98
287,LW,59,60,61
287,LMC,64,65,66
287,HG,89,93,97
287,SB,94,97,99
287,MKT,71,72,74
287,HYW,80,81,82
288,LW,73,75,76
288,LMC,78,80,81
288,HG,111,114,117
288,SB,113,115,117
288,MKT,96,97,99
288,HYW,96,99,102
290,LW,78,79,81
290,LMC,83,84,86
290,HG,94,98,102
290,SB,104,108,112
290,MKT,95,97,100
290,HYW,101,104,105
291,LW,65,66,67
291,LMC,70,71,72
291,HG,84,92,98
291,SB,103,105,106
291,MKT,78,79,80
291,HYW,86,88,89
292,LW,72,74,75
292,LMC,77,79,80
292,HG,96,101,106
292,SB,110,112,115
292,MKT,94,96,98
292,HYW,96,99,102
293,LW,73,75,76
293,LMC,78,80,81
293,HG,93,98,102
293,SB,104,107,110
293,MKT,89,91,94
293,HYW,96,98,100
294,LW,70,71,72
294,LMC,75,76,77
294,HG,91,96,101
294,SB,106,108,111
294,MKT,83,84,85
294,HYW,92,93,94
295,LW,66,67,68
295,LMC,71,72,73
295,HG,89,94,98
295,SB,103,106,108
295,MKT,79,80,82
295,HYW,88,89,91
296,LW,78,80,82
296,LMC,83,85,87
296,HG,101,106,111
296,SB,114,116,118
296,MKT,97,99,101
296,HYW,99,102,105
297,LW,75,75,77
297,LMC,80,80,82
297,HG,92,98,105
297,SB,112,115,117
297,MKT,88,89,90
297,HYW,96,98,99
298,LW,70,71,72
298,LMC,75,76,77
298,HG,93,98,103
298,SB,105,109,112
298,MKT,83,84,85
298,HYW,92,93,94
320,LW,68,69,70
320,LMC,73,74,75
320,HG,80,82,85
320,SB,78,80,82
320,MKT,91,96,100
320,HYW,87,91,94
321,LW,71,73,75
321,LMC,76,78,80
321,HG,77,81,85
321,SB,79,81,84
321,MKT,86,88,90
321,HYW,86,89,92
322,LW,75,78,81
322,LMC,80,83,86
322,HG,70,75,80
322,SB,78,80,83
322,MKT,95,99,101
322,HYW,87,90,95
323,LW,71,72,73
323,LMC,76,77,78
323,HG,70,73,76
323,SB,70,73,75
323,MKT,81,85,88
323,HYW,80,85,88
324,LW,63,64,66
324,LMC,68,69,71
324,HG,64,67,69
324,SB,63,65,67
324,MKT,79,80,82
324,HYW,72,77,81
325,LW,74,75,76
325,LMC,79,80,81
325,HG,81,85,88
325,SB,82,84,86
325,MKT,86,87,88
325,HYW,88,90,93
326,LW,65,66,68
326,LMC,70,71,73
326,HG,80,82,84
326,SB,79,80,83
326,MKT,83,84,86
326,HYW,87,90,92
327,LW,69,71,73
327,LMC,74,76,78
327,HG,92,95,97
327,SB,89,92,95
327,MKT,80,82,84
327,HYW,88,90,93
328,LW,73,75,76
328,LMC,78,80,81
328,HG,86,90,93
328,SB,82,85,88
328,MKT,94,96,100
328,HYW,94,97,100
329,LW,69,71,73
329,LMC,74,76,78
329,HG,80,83,86
329,SB,81,83,85
329,MKT,105,108,110
329,HYW,89,92,95
334,LW,88,91,95
334,LMC,93,96,101
334,HG,89,93,97
334,SB,77,85,89
334,MKT,114,118,
334,HYW,98,103,107
335,LW,92,94,96
335,LMC,97,99,102
335,HG,90,93,97
335,SB,76,80,86
335,MKT,107,110,114
335,HYW,99,103,107
336,LW,90,92,95
336,LMC,95,98,101
336,HG,87,90,95
336,SB,62,65,70
336,MKT,102,106,111
336,HYW,97,102,106
350,LW,80,82,83
350,LMC,85,87,88
350,HG,108,111,115
350,SB,96,100,102
350,MKT,101,104,109
350,HYW,108,110,113
351,LW,87,89,90
351,LMC,92,94,95
351,HG,94,97,100
351,SB,95,97,99
351,MKT,93,96,99
351,HYW,101,103,106
421,LW,84,88,93
421,LMC,89,93,98
421,HG,90,96,103
421,SB,63,67,73
421,MKT,86,90,95
421,HYW,95,99,104
423,LW,52,55,56
423,LMC,57,60,61
423,HG,60,67,72
423,SB,37,40,42
423,MKT,55,57,60
423,HYW,65,66,69
424,LW,55,57,58
424,LMC,60,62,63
424,HG,59,65,70
424,SB,33,35,37
424,MKT,58,60,62
424,HYW,67,69,71
426,LW,74,76,78
426,LMC,79,81,83
426,HG,77,82,86
426,SB,48,50,53
426,MKT,76,78,80
426,HYW,84,86,89
427,LW,86,89,94
427,LMC,91,94,99
427,HG,91,97,102
427,SB,61,63,67
427,MKT,87,91,95
427,HYW,96,99,102
428,LW,68,70,72
428,LMC,73,75,77
428,HG,77,84,89
428,SB,53,54,57
428,MKT,70,72,74
428,HYW,80,81,83
442,LW,89,93,97
442,LMC,94,98,103
442,HG,77,81,85
442,SB,59,62,66
442,MKT,94,97,100
442,HYW,86,91,95
510,LW,61,64,67
510,LMC,66,69,72
510,HG,56,60,63
510,SB,35,38,41
510,MKT,67,69,72
510,HYW,67,73,76
511,LW,83,85,89
511,LMC,88,90,94
511,HG,75,77,81
511,SB,44,48,52
511,MKT,88,90,94
511,HYW,84,89,93
512,LW,72,75,78
512,LMC,77,80,83
512,HG,66,68,71
512,SB,48,51,54
512,MKT,76,79,82
512,HYW,75,79,83
514,LW,83,87,92
514,LMC,88,92,97
514,HG,72,76,80
514,SB,56,61,65
514,MKT,88,92,97
514,HYW,81,87,93
515,LW,67,70,73
515,LMC,72,75,78
515,HG,61,63,67
515,SB,43,46,50
515,MKT,73,75,78
515,HYW,70,73,78
517,LW,67,69,71
517,LMC,72,74,76
517,HG,65,67,70
517,SB,54,57,59
517,MKT,73,75,77
517,HYW,72,76,81
518,LW,71,75,78
518,LMC,76,80,83
518,HG,58,61,64
518,SB,60,63,67
518,MKT,75,79,82
518,HYW,67,72,76
519,LW,72,76,79
519,LMC,77,81,84
519,HG,62,64,68
519,SB,55,59,63
519,MKT,76,80,84
519,HYW,69,74,80
521,LW,69,71,74
521,LMC,74,76,79
521,HG,59,62,65
521,SB,65,68,73
521,MKT,72,76,79
521,HYW,68,74,78
522,LW,91,95,98
522,LMC,96,100,104
522,HG,78,82,88
522,SB,80,84,88
522,MKT,95,99,102
522,HYW,88,93,97
523,LW,85,92,102
523,LMC,90,97,108
523,HG,71,77,86
523,SB,74,82,89
523,MKT,90,96,105
523,HYW,78,85,93
524,LW,50,53,56
524,LMC,55,58,61
524,HG,41,43,46
524,SB,45,49,53
524,MKT,56,58,61
524,HYW,56,63,66
525,LW,64,68,72
525,LMC,69,73,77
525,HG,54,57,60
525,SB,64,69,72
525,MKT,69,73,77
525,HYW,67,72,78
526,LW,73,76,78
526,LMC,78,81,83
526,HG,58,61,64
526,SB,67,71,74
526,MKT,77,79,83
526,HYW,69,74,78
527,LW,56,60,63
527,LMC,61,65,68
527,HG,46,49,52
527,SB,43,47,50
527,MKT,62,65,68
527,HYW,58,66,71
528,LW,79,84,89
528,LMC,84,89,94
528,HG,67,72,75
528,SB,63,67,71
528,MKT,84,88,93
528,HYW,75,81,86
529,LW,60,63,68
529,LMC,65,68,73
529,HG,50,54,56
529,SB,53,56,61
529,MKT,65,69,73
529,HYW,62,67,72
531,LW,74,79,85
531,LMC,79,84,90
531,HG,78,81,85
531,SB,82,85,89
531,MKT,79,84,89
531,HYW,85,89,92
532,LW,58,62,69
532,LMC,63,67,74
532,HG,75,79,84
532,SB,90,94,99
532,MKT,60,65,70
532,HYW,69,74,80
533,LW,80,83,86
533,LMC,85,88,91
533,HG,76,80,84
533,SB,83,87,91
533,MKT,93,97,100
533,HYW,87,91,94
541,LW,56,62,71
541,LMC,61,67,76
541,HG,51,55,59
541,SB,74,78,82
541,MKT,62,68,77
541,HYW,71,77,81
543,LW,59,65,72
543,LMC,64,70,77
543,HG,38,43,49
543,SB,79,84,89
543,MKT,64,71,78
543,HYW,74,80,86
544,LW,56,62,70
544,LMC,61,67,75
544,HG,57,61,65
544,SB,81,85,88
544,MKT,62,68,75
544,HYW,71,77,83
545,LW,40,42,44
545,LMC,45,47,49
545,HG,57,62,68
545,SB,93,96,99
545,MKT,43,45,48
545,HYW,52,55,57
546,LW,47,50,53
546,LMC,52,55,58
546,HG,54,60,64
546,SB,100,104,109
546,MKT,51,53,57
546,HYW,60,63,66
547,LW,33,37,40
547,LMC,38,42,45
547,HG,54,60,66
547,SB,88,92,95
547,MKT,36,40,43
547,HYW,46,50,52
548,LW,40,41,43
548,LMC,45,46,48
548,HG,58,62,67
548,SB,94,97,99
548,MKT,42,45,47
548,HYW,52,55,57
549,LW,36,41,49
549,LMC,41,46,54
549,HG,56,62,72
549,SB,91,97,105
549,MKT,40,45,51
549,HYW,49,54,61
621,LW,31,33,36
621,LMC,36,38,41
621,HG,51,57,63
621,SB,86,89,92
621,MKT,34,37,40
621,HYW,44,46,50
622,LW,47,54,66
622,LMC,52,59,71
622,HG,67,76,87
622,SB,103,109,
622,MKT,51,56,68
622,HYW,60,66,77
623,LW,39,41,43
623,LMC,44,46,48
623,HG,58,64,68
623,SB,93,96,99
623,MKT,42,44,47
623,HYW,52,54,56
624,LW,19,21,23
624,LMC,24,26,28
624,HG,41,47,51
624,SB,76,78,81
624,MKT,23,25,27
624,HYW,33,36,38
625,LW,23,24,25
625,LMC,28,29,30
625,HG,47,51,58
625,SB,78,80,83
625,MKT,27,29,30
625,HYW,36,37,39
626,LW,21,22,23
626,LMC,26,27,28
626,HG,37,41,45
626,SB,75,78,81
626,MKT,24,26,28
626,HYW,34,35,38
627,LW,19,20,22
627,LMC,24,25,27
627,HG,39,43,48
627,SB,76,78,81
627,MKT,25,27,29
627,HYW,35,37,39
628,LW,20,21,22
628,LMC,25,26,27
628,HG,43,49,54
628,SB,79,81,85
628,MKT,27,29,33
628,HYW,35,37,40
629,LW,38,41,45
629,LMC,43,46,50
629,HG,63,68,74
629,SB,95,98,102
629,MKT,31,37,41
629,HYW,46,51,54
631,LW,39,41,43
631,LMC,44,46,48
631,HG,69,74,79
631,SB,104,108,112
631,MKT,49,51,53
631,HYW,51,53,56
634,LW,43,44,46
634,LMC,48,49,51
634,HG,66,71,75
634,SB,99,103,105
634,MKT,48,50,52
634,HYW,57,59,62
720,LW,66,,
720,LMC,71,,
720,MKT,91,,
720,HYW,75,,
722,LW,44,45,47
722,LMC,49,50,52
722,MKT,56,58,60
722,HYW,56,61,64
723,LW,31,33,34
723,LMC,36,38,39
723,HG,62,68,72
723,SB,96,98,100
723,MKT,43,45,47
723,HYW,41,45,49
725,LW,35,36,37
725,LMC,40,41,42
725,MKT,46,48,49
725,HYW,49,53,56
726,LW,28,29,31
726,LMC,33,34,36
726,HG,57,62,67
726,SB,91,93,97
726,MKT,38,41,43
726,HYW,40,44,48
727,LW,44,46,47
727,LMC,49,51,52
727,MKT,55,57,59
727,HYW,56,61,65
728,LW,42,43,44
728,LMC,47,48,49
728,MKT,53,55,57
728,HYW,55,59,63
729,LW,42,44,45
729,LMC,47,49,50
729,SB,109,113,117
729,MKT,53,55,58
729,HYW,53,58,61
751,LW,55,57,59
751,LMC,60,62,64
751,MKT,66,69,71
751,HYW,68,72,76
753,LW,59,60,62
753,LMC,64,65,67
753,SB,100,105,110
753,MKT,70,71,73
753,HYW,73,77,80
754,LW,48,50,51
754,LMC,53,55,56
754,HG,102,107,111
754,SB,97,101,104
754,MKT,60,62,63
754,HYW,68,70,72
755,LW,43,45,46
755,LMC,48,50,51
755,HG,94,98,101
755,SB,89,92,96
755,MKT,55,56,59
755,HYW,63,65,67
756,LW,56,57,58
756,LMC,61,62,63
756,HG,88,94,98
756,SB,100,104,108
756,MKT,66,67,69
756,HYW,66,69,74
757,LW,70,71,72
757,LMC,75,76,77
757,MKT,81,82,83
757,HYW,88,90,92
758,LW,46,47,48
758,LMC,51,52,53
758,HG,74,79,83
758,SB,87,91,95
758,MKT,57,58,60
758,HYW,66,68,69
759,LW,51,52,54
759,LMC,56,57,59
759,HG,103,105,108
759,SB,100,103,105
759,MKT,64,65,67
759,HYW,69,72,74
811,LW,115,,
820,LW,99,103,107
820,LMC,105,109,114
820,HYW,115,119,
822,LW,75,79,85
822,LMC,80,84,90
822,MKT,93,99,104
822,HYW,96,100,104
825,LW,94,97,101
825,LMC,100,103,107
825,HYW,111,114,119
826,LW,79,82,83
826,LMC,84,87,88
826,HG,119,,
826,MKT,97,102,107
826,HYW,100,104,106
827,LW,95,97,101
827,LMC,100,103,107
827,HYW,110,114,118
828,LW,73,79,83
828,LMC,78,84,88
828,MKT,91,96,102
828,HYW,96,101,104
831,LW,85,87,89
831,LMC,90,92,94
831,HG,112,118,
831,MKT,103,105,107
831,HYW,104,107,109
832,LW,97,100,105
832,LMC,102,106,112
832,HG,117,,
835,LW,95,100,105
835,LMC,100,105,111
836,LW,78,79,82
836,LMC,83,84,87
836,HG,98,104,111
836,SB,112,115,117
836,MKT,89,91,93
836,HYW,98,100,102
837,LW,83,84,86
837,LMC,88,89,91
837,HG,101,108,114
837,MKT,113,117,
837,HYW,104,106,110
838,LW,75,76,77
838,LMC,80,81,82
838,HG,105,112,115
838,MKT,95,96,97
838,HYW,103,104,106
839,LW,88,91,94
839,LMC,93,96,100
839,HG,111,115,
839,MKT,107,109,112
839,HYW,112,115,117
951,LW,118,,
951,SB,88,94,99
971,SB,106,112,118
972,SB,106,111,116
973,LW,111,,
973,LMC,118,,
975,LW,86,89,91
975,LMC,91,94,96
975,HG,85,90,95
975,SB,91,95,100
975,MKT,108,111,114
975,HYW,101,106,111
