from_id,to_id,travel_time_p25,travel_time_p50,travel_time_p75
163,HYW,111,113,114
164,LW,96,100,103
164,LMC,101,105,111
164,MKT,113,116,119
165,LW,87,89,92
165,LMC,92,94,98
165,HG,111,114,118
165,SB,116,119,
165,MKT,103,106,108
165,HYW,112,115,117
166,LW,86,89,92
166,LMC,91,94,97
166,HG,107,112,117
166,SB,118,,
166,MKT,96,100,104
166,HYW,106,109,113
167,LW,108,,
167,LMC,113,,
171,LW,88,89,91
171,LMC,93,94,96
171,HG,105,108,113
171,SB,116,119,
171,MKT,98,100,103
171,HYW,108,110,112
172,LW,82,84,87
172,LMC,87,89,92
172,HG,99,103,107
172,SB,110,115,117
172,MKT,92,94,97
172,HYW,101,103,106
173,LW,97,98,100
173,LMC,102,104,106
173,HG,115,119,
173,MKT,109,111,113
173,HYW,118,,
174,LW,80,82,84
174,LMC,85,87,89
174,HG,113,116,
174,SB,118,,
174,MKT,94,96,97
174,HYW,103,105,107
175,LW,78,79,80
175,LMC,83,84,85
175,HG,95,99,105
175,SB,108,112,115
175,MKT,89,90,91
175,HYW,98,99,100
181,LW,98,102,105
181,LMC,104,108,112
181,MKT,115,117,
182,LW,100,103,107
182,LMC,106,110,114
184,LW,95,99,103
184,LMC,101,105,108
184,HG,116,,
184,MKT,111,116,
190,LW,93,95,97
190,LMC,98,100,103
190,HG,112,117,
190,MKT,103,107,109
190,HYW,112,116,118
191,LW,83,85,87
191,LMC,88,90,92
191,HG,111,115,
191,MKT,108,114,
191,HYW,114,119,
192,LW,83,85,87
192,LMC,88,90,92
192,HG,110,115,
192,MKT,110,114,118
192,HYW,115,119,
193,LW,100,102,104
193,LMC,106,108,111
195,LW,94,96,98
195,LMC,99,101,103
195,HG,119,,
196,LW,118,,
197,LW,117,,
211,LW,67,68,69
211,LMC,72,73,74
211,HG,72,75,80
211,SB,81,83,85
211,MKT,77,79,80
211,HYW,86,88,89
212,LW,64,65,66
212,LMC,69,70,71
212,HG,69,74,78
212,SB,81,83,86
212,MKT,75,76,77
212,HYW,84,85,87
213,LW,64,65,66
213,LMC,69,70,71
213,HG,78,82,85
213,SB,85,87,89
213,MKT,74,75,77
213,HYW,83,85,86
214,LW,59,60,62
214,LMC,64,65,67
214,HG,70,73,75
214,SB,70,72,74
214,MKT,70,71,73
214,HYW,78,79,81
215,LW,58,59,60
215,LMC,63,64,65
215,HG,77,79,81
215,SB,79,80,82
215,MKT,69,70,72
215,HYW,78,79,81
216,LW,65,66,67
216,LMC,70,71,72
216,HG,73,77,80
216,SB,78,80,81
216,MKT,76,77,78
216,HYW,84,85,86
217,LW,58,59,60
217,LMC,63,64,65
217,HG,78,80,82
217,SB,79,81,83
217,MKT,69,70,72
217,HYW,78,79,81
220,LW,58,59,60
220,LMC,63,64,65
220,HG,75,78,80
220,SB,79,81,84
220,MKT,69,70,72
220,HYW,78,79,81
221,LW,59,60,61
221,LMC,64,65,66
221,HG,79,81,84
221,SB,81,83,84
221,MKT,70,71,72
221,HYW,79,80,81
222,LW,57,58,59
222,LMC,62,63,64
222,HG,77,79,81
222,SB,78,80,82
222,MKT,68,69,70
222,HYW,77,78,80
225,LW,64,65,66
225,LMC,69,70,71
225,HG,73,76,81
225,SB,81,83,85
225,MKT,75,76,77
225,HYW,84,85,86
226,LW,67,68,69
226,LMC,72,73,74
226,HG,79,82,87
226,SB,88,90,93
226,MKT,78,80,81
226,HYW,87,89,90
227,LW,59,60,61
227,LMC,64,65,66
227,HG,79,80,82
227,SB,81,82,83
227,MKT,69,71,73
227,HYW,78,80,81
228,LW,60,61,62
228,LMC,65,66,67
228,HG,72,76,81
228,SB,80,82,84
228,MKT,71,72,73
228,HYW,80,81,82
229,LW,58,59,60
229,LMC,63,64,65
229,HG,73,77,80
229,SB,79,81,82
229,MKT,68,70,71
229,HYW,78,79,81
231,LW,59,60,61
231,LMC,64,65,66
231,HG,82,85,89
231,SB,92,94,96
231,MKT,70,71,73
231,HYW,79,81,82
232,LW,62,64,65
232,LMC,67,69,70
232,HG,84,87,90
232,SB,89,91,93
232,MKT,75,77,79
232,HYW,85,86,88
233,LW,65,66,67
233,LMC,70,71,72
233,HG,85,87,91
233,SB,93,95,98
233,MKT,76,77,78
233,HYW,85,86,88
234,LW,57,59,60
234,LMC,62,64,65
234,HG,85,88,91
234,SB,90,91,93
234,MKT,68,70,71
234,HYW,77,79,80
235,LW,65,67,68
235,LMC,70,72,73
235,HG,81,85,91
235,SB,89,92,95
235,MKT,77,78,80
235,HYW,86,87,89
236,LW,65,66,67
236,LMC,70,71,72
236,HG,83,85,87
236,SB,82,83,85
236,MKT,75,76,78
236,HYW,85,85,87
237,LW,60,62,62
237,LMC,65,67,67
237,HG,88,90,92
237,SB,90,92,94
237,MKT,71,72,74
237,HYW,80,82,83
241,LW,50,51,52
241,LMC,55,56,57
241,HG,76,79,82
241,SB,80,82,84
241,MKT,61,63,64
241,HYW,70,72,73
242,LW,56,58,59
242,LMC,61,63,64
242,HG,83,86,89
242,SB,87,89,91
242,MKT,67,68,70
242,HYW,76,78,79
243,LW,60,61,63
243,LMC,65,66,68
243,HG,79,83,85
243,SB,83,85,87
243,MKT,70,72,74
243,HYW,79,81,83
244,LW,58,60,62
244,LMC,63,65,67
244,HG,83,86,89
244,SB,85,88,90
244,MKT,69,71,74
244,HYW,78,81,83
245,LW,61,62,64
245,LMC,66,67,69
245,HG,78,82,85
245,SB,83,85,87
245,MKT,72,73,75
245,HYW,81,82,84
246,LW,58,59,60
246,LMC,63,64,65
246,HG,84,87,91
246,SB,90,92,94
246,MKT,69,70,72
246,HYW,78,79,81
247,LW,59,60,61
247,LMC,64,65,66
247,HG,87,89,92
247,SB,88,90,92
247,MKT,70,71,73
247,HYW,79,81,82
251,LW,67,68,69
251,LMC,72,73,74
251,HG,73,76,78
251,SB,73,75,77
251,MKT,81,83,84
251,HYW,81,85,89
252,LW,71,72,73
252,LMC,76,77,78
252,HG,78,81,83
252,SB,79,81,83
252,MKT,85,86,87
252,HYW,87,91,94
253,LW,60,62,65
253,LMC,65,67,70
253,HG,77,78,81
253,SB,75,78,81
253,MKT,78,80,82
253,HYW,82,85,88
254,LW,66,67,69
254,LMC,71,72,74
254,HG,77,79,82
254,SB,76,78,81
254,MKT,87,89,90
254,HYW,84,87,90
255,LW,65,66,68
255,LMC,70,71,73
255,HG,75,77,79
255,SB,74,76,77
255,MKT,80,83,86
255,HYW,83,86,89
256,LW,70,70,71
256,LMC,75,75,76
256,HG,77,79,81
256,SB,77,79,81
256,MKT,83,84,85
256,HYW,85,89,92
260,LW,60,61,62
260,LMC,65,66,67
260,HG,71,74,76
260,SB,70,71,74
260,MKT,70,71,73
260,HYW,78,79,81
261,LW,72,75,77
261,LMC,77,80,82
261,HG,92,94,96
261,SB,91,92,95
261,MKT,83,88,92
261,HYW,93,95,98
262,LW,70,72,74
262,LMC,75,77,79
262,HG,89,92,95
262,SB,88,90,93
262,MKT,85,88,90
262,HYW,92,94,97
263,LW,65,66,67
263,LMC,70,71,72
263,HG,94,97,100
263,SB,87,89,92
263,MKT,81,83,86
263,HYW,87,90,93
264,LW,64,65,66
264,LMC,69,70,71
264,HG,79,81,83
264,SB,77,80,81
264,MKT,77,79,82
264,HYW,84,86,88
265,LW,62,63,64
265,LMC,67,68,69
265,HG,80,81,84
265,SB,80,82,84
265,MKT,78,80,82
265,HYW,85,87,89
266,LW,60,62,63
266,LMC,65,67,68
266,HG,80,82,86
266,SB,82,84,86
266,MKT,75,76,77
266,HYW,84,85,86
267,LW,58,59,60
267,LMC,63,64,65
267,HG,76,78,81
267,SB,78,80,82
267,MKT,69,70,72
267,HYW,78,79,81
268,LW,55,56,57
268,LMC,60,61,62
268,HG,79,81,84
268,SB,78,80,82
268,MKT,66,67,68
268,HYW,75,76,77
269,LW,84,87,91
269,LMC,89,92,96
269,HG,89,93,97
269,SB,88,92,96
269,MKT,95,105,111
269,HYW,97,101,105
271,LW,49,50,51
271,LMC,54,55,56
271,HG,72,74,77
271,SB,71,73,75
271,MKT,59,61,62
271,HYW,69,70,71
272,LW,55,56,57
272,LMC,60,61,62
272,HG,85,87,90
272,SB,84,86,88
272,MKT,65,67,69
272,HYW,75,76,78
280,LW,66,67,68
280,LMC,71,72,73
280,HG,85,91,95
280,SB,95,98,100
280,MKT,80,81,83
280,HYW,88,90,91
281,LW,60,62,63
281,LMC,65,67,68
281,HG,97,100,103
281,SB,98,100,102
281,MKT,75,76,78
281,HYW,83,85,86
282,LW,57,58,59
282,LMC,62,63,64
282,HG,95,98,101
282,SB,92,95,97
282,MKT,69,70,72
282,HYW,78,79,81
283,LW,61,62,63
283,LMC,66,67,68
283,HG,96,99,101
283,SB,98,101,103
283,MKT,76,77,78
283,HYW,85,86,87
284,LW,57,58,59
284,LMC,62,63,64
284,HG,92,95,98
284,SB,96,98,100
284,MKT,67,68,70
284,HYW,76,78,79
285,LW,60,62,63
285,LMC,65,67,68
285,HG,90,92,95
285,SB,94,96,98
285,MKT,71,73,75
285,HYW,80,82,84
286,LW,73,74,75
286,LMC,78,79,80
286,HG,87,91,94
286,SB,92,95,98
286,MKT,84,87,89
286,HYW,93,95,97
287,LW,59,60,61
287,LMC,64,65,66
287,HG,90,94,97
287,SB,95,97,99
287,MKT,71,72,74
287,HYW,80,81,83
288,LW,73,74,76
288,LMC,78,79,81
288,HG,109,113,117
288,SB,113,115,116
288,MKT,95,97,99
288,HYW,96,99,103
290,LW,78,80,82
290,LMC,83,85,87
290,HG,95,99,104
290,SB,104,108,113
290,MKT,95,97,100
290,HYW,100,103,105
291,LW,65,66,67
291,LMC,70,71,72
291,HG,86,94,99
291,SB,103,105,107
291,MKT,78,79,81
291,HYW,87,88,90
292,LW,72,73,75
292,LMC,77,78,80
292,HG,94,101,107
292,SB,110,112,114
292,MKT,94,96,99
292,HYW,96,99,101
293,LW,73,75,76
293,LMC,78,80,81
293,HG,92,98,102
293,SB,104,107,111
293,MKT,90,92,95
293,HYW,96,98,101
294,LW,70,71,72
294,LMC,75,76,77
294,HG,89,96,101
294,SB,106,109,111
294,MKT,83,84,85
294,HYW,92,93,94
295,LW,66,67,68
295,LMC,71,72,73
295,HG,87,93,98
295,SB,103,105,109
295,MKT,79,80,82
295,HYW,88,89,90
296,LW,77,79,81
296,LMC,82,84,86
296,HG,102,106,111
296,SB,113,116,118
296,MKT,97,98,101
296,HYW,100,103,106
297,LW,74,75,77
297,LMC,79,80,82
297,HG,91,97,104
297,SB,112,114,116
297,MKT,88,89,90
297,HYW,96,97,99
298,LW,70,71,72
298,LMC,75,76,77
298,HG,93,99,104
298,SB,106,110,113
298,MKT,83,84,85
298,HYW,92,93,94
320,LW,67,69,70
320,LMC,72,74,75
320,HG,80,82,85
320,SB,78,80,82
320,MKT,89,94,99
320,HYW,86,89,93
321,LW,71,73,75
321,LMC,76,78,80
321,HG,78,81,84
321,SB,79,81,84
321,MKT,87,88,90
321,HYW,86,89,92
322,LW,75,78,81
322,LMC,80,83,86
322,HG,70,75,81
322,SB,78,81,83
322,MKT,96,99,102
322,HYW,87,91,96
323,LW,71,73,74
323,LMC,76,78,79
323,HG,70,73,76
323,SB,71,73,75
323,MKT,82,85,89
323,HYW,82,86,89
324,LW,63,64,66
324,LMC,68,69,71
324,HG,65,66,69
324,SB,63,65,67
324,MKT,77,79,81
324,HYW,71,75,81
325,LW,74,75,76
325,LMC,79,80,81
325,HG,82,85,88
325,SB,82,84,86
325,MKT,85,86,88
325,HYW,88,90,93
326,LW,65,66,68
326,LMC,70,71,73
326,HG,80,82,85
326,SB,78,81,83
326,MKT,83,84,85
326,HYW,88,91,93
327,LW,69,71,73
327,LMC,74,76,78
327,HG,92,95,98
327,SB,89,92,94
327,MKT,81,83,85
327,HYW,89,91,93
328,LW,73,74,76
328,LMC,78,79,81
328,HG,84,88,91
328,SB,83,85,88
328,MKT,93,97,100
328,HYW,93,96,99
329,LW,69,71,74
329,LMC,74,76,79
329,HG,81,83,86
329,SB,80,82,84
329,MKT,106,108,110
329,HYW,88,92,95
334,LW,88,92,96
334,LMC,93,97,102
334,HG,89,92,98
334,SB,77,85,90
334,MKT,114,118,
334,HYW,99,103,108
335,LW,92,94,96
335,LMC,97,99,101
335,HG,89,92,95
335,SB,75,79,85
335,MKT,107,111,114
335,HYW,98,102,106
336,LW,90,93,96
336,LMC,95,98,101
336,HG,88,91,94
336,SB,62,66,72
336,MKT,102,106,112
336,HYW,96,100,105
350,LW,80,82,83
350,LMC,85,87,88
350,HG,108,111,115
350,SB,97,100,104
350,MKT,101,104,108
350,HYW,108,110,113
351,LW,86,87,90
351,LMC,91,92,95
351,HG,94,96,100
351,SB,94,97,99
351,MKT,91,94,98
351,HYW,100,102,105
421,LW,83,87,91
421,LMC,88,92,96
421,HG,88,96,102
421,SB,62,66,71
421,MKT,85,89,93
421,HYW,94,98,102
423,LW,53,54,56
423,LMC,58,59,61
423,HG,61,66,70
423,SB,38,40,42
423,MKT,56,58,59
423,HYW,65,67,68
424,LW,55,57,58
424,LMC,60,62,63
424,HG,60,67,71
424,SB,32,34,37
424,MKT,58,59,61
424,HYW,67,69,70
426,LW,74,76,78
426,LMC,79,81,83
426,HG,77,83,87
426,SB,47,50,53
426,MKT,75,78,80
426,HYW,84,86,88
427,LW,84,89,92
427,LMC,89,94,97
427,HG,91,96,102
427,SB,60,63,66
427,MKT,86,91,94
427,HYW,95,99,102
428,LW,68,70,72
428,LMC,73,75,77
428,HG,76,84,88
428,SB,53,55,57
428,MKT,71,73,74
428,HYW,80,82,84
442,LW,88,93,97
442,LMC,93,98,102
442,HG,78,81,85
442,SB,59,63,68
442,MKT,93,97,101
442,HYW,87,91,96
510,LW,62,64,67
510,LMC,67,69,72
510,HG,57,60,63
510,SB,35,39,42
510,MKT,67,70,73
510,HYW,69,73,76
511,LW,83,86,88
511,LMC,88,91,93
511,HG,74,77,81
511,SB,43,46,50
511,MKT,89,91,93
511,HYW,83,88,93
512,LW,72,75,78
512,LMC,77,80,83
512,HG,66,69,72
512,SB,48,51,54
512,MKT,77,79,82
512,HYW,74,79,84
514,LW,82,86,91
514,LMC,87,91,96
514,HG,73,76,79
514,SB,55,58,63
514,MKT,87,90,95
514,HYW,80,84,90
515,LW,67,70,73
515,LMC,72,75,78
515,HG,61,64,67
515,SB,43,45,48
515,MKT,72,75,78
515,HYW,70,73,79
517,LW,66,68,71
517,LMC,71,73,76
517,HG,64,67,70
517,SB,53,57,60
517,MKT,72,75,77
517,HYW,71,76,81
518,LW,70,74,77
518,LMC,75,79,82
518,HG,57,61,64
518,SB,60,63,67
518,MKT,75,78,82
518,HYW,69,73,78
519,LW,71,75,79
519,LMC,76,80,84
519,HG,62,65,67
519,SB,55,59,63
519,MKT,77,80,83
519,HYW,69,75,79
521,LW,68,72,75
521,LMC,73,77,80
521,HG,58,60,64
521,SB,65,70,73
521,MKT,72,75,78
521,HYW,69,73,78
522,LW,90,94,99
522,LMC,95,100,105
522,HG,79,82,87
522,SB,79,82,88
522,MKT,94,99,104
522,HYW,87,92,96
523,LW,84,92,99
523,LMC,89,97,105
523,HG,70,75,82
523,SB,72,80,87
523,MKT,89,95,103
523,HYW,79,85,91
524,LW,49,52,55
524,LMC,54,57,60
524,HG,41,43,46
524,SB,45,49,52
524,MKT,55,58,62
524,HYW,57,62,66
525,LW,65,69,72
525,LMC,70,74,77
525,HG,54,56,61
525,SB,63,67,71
525,MKT,70,74,77
525,HYW,68,72,77
526,LW,74,78,80
526,LMC,79,83,85
526,HG,59,62,66
526,SB,65,70,73
526,MKT,78,81,83
526,HYW,70,74,79
527,LW,56,59,62
527,LMC,61,64,67
527,HG,46,48,52
527,SB,43,46,49
527,MKT,61,64,67
527,HYW,58,66,71
528,LW,80,84,87
528,LMC,85,89,92
528,HG,66,70,74
528,SB,63,67,71
528,MKT,85,88,92
528,HYW,74,78,84
529,LW,61,65,69
529,LMC,66,70,74
529,HG,50,53,56
529,SB,54,57,61
529,MKT,66,70,73
529,HYW,60,66,73
531,LW,74,78,84
531,LMC,79,83,89
531,HG,78,80,84
531,SB,82,85,89
531,MKT,79,83,88
531,HYW,86,89,92
532,LW,57,61,67
532,LMC,62,66,72
532,HG,75,80,85
532,SB,89,93,98
532,MKT,59,64,69
532,HYW,68,73,79
533,LW,79,82,85
533,LMC,84,87,90
533,HG,76,79,82
533,SB,82,87,89
533,MKT,93,97,101
533,HYW,87,90,94
541,LW,58,65,72
541,LMC,63,70,77
541,HG,52,56,61
541,SB,74,78,82
541,MKT,64,71,77
541,HYW,73,77,82
543,LW,59,66,73
543,LMC,64,71,78
543,HG,37,42,49
543,SB,78,84,90
543,MKT,66,72,80
543,HYW,75,80,87
544,LW,57,63,70
544,LMC,62,68,75
544,HG,56,61,65
544,SB,79,83,87
544,MKT,62,68,75
544,HYW,72,77,82
545,LW,39,41,43
545,LMC,44,46,48
545,HG,57,63,67
545,SB,93,96,99
545,MKT,42,45,47
545,HYW,51,55,57
546,LW,48,51,54
546,LMC,53,56,59
546,HG,55,59,63
546,SB,102,105,109
546,MKT,50,54,57
546,HYW,60,63,67
547,LW,32,36,40
547,LMC,37,41,45
547,HG,54,60,66
547,SB,88,92,95
547,MKT,36,40,44
547,HYW,45,49,53
548,LW,40,42,43
548,LMC,45,47,48
548,HG,57,62,66
548,SB,94,97,100
548,MKT,43,45,48
548,HYW,53,55,57
549,LW,39,44,52
549,LMC,44,49,57
549,HG,58,66,75
549,SB,93,100,109
549,MKT,42,48,55
549,HYW,52,58,65
621,LW,31,34,36
621,LMC,36,39,41
621,HG,52,56,61
621,SB,86,89,92
621,MKT,35,37,39
621,HYW,44,47,49
622,LW,46,52,62
622,LMC,51,57,67
622,HG,69,76,84
622,SB,101,107,
622,MKT,50,55,63
622,HYW,59,64,73
623,LW,39,41,43
623,LMC,44,46,48
623,HG,57,63,69
623,SB,93,95,98
623,MKT,41,44,46
623,HYW,52,54,56
624,LW,19,21,22
624,LMC,24,26,27
624,HG,43,47,52
624,SB,76,78,81
624,MKT,24,26,28
624,HYW,34,36,38
625,LW,23,24,26
625,LMC,28,29,31
625,HG,47,52,56
625,SB,78,80,83
625,MKT,27,29,31
625,HYW,36,38,39
626,LW,21,22,23
626,LMC,26,27,28
626,HG,38,43,50
626,SB,76,77,81
626,MKT,24,26,29
626,HYW,34,36,38
627,LW,19,20,21
627,LMC,24,25,26
627,HG,39,43,48
627,SB,76,78,81
627,MKT,25,27,29
627,HYW,35,37,38
628,LW,20,21,22
628,LMC,25,26,27
628,HG,45,50,55
628,SB,79,82,85
628,MKT,28,30,33
628,HYW,34,37,39
629,LW,38,40,44
629,LMC,43,45,49
629,HG,62,68,74
629,SB,94,97,102
629,MKT,30,36,41
629,HYW,46,50,54
631,LW,39,41,43
631,LMC,44,46,48
631,HG,67,73,78
631,SB,105,108,111
631,MKT,48,51,53
631,HYW,50,53,56
634,LW,42,44,46
634,LMC,47,49,51
634,HG,67,72,77
634,SB,100,103,105
634,MKT,48,50,52
634,HYW,57,60,62
720,LW,61,77,
720,LMC,66,82,
720,MKT,90,110,
720,HYW,76,97,
722,LW,44,46,47
722,LMC,49,51,52
722,MKT,55,58,59
722,HYW,55,61,64
723,LW,31,33,34
723,LMC,36,38,39
723,HG,61,66,71
723,SB,96,99,101
723,MKT,43,45,47
723,HYW,42,47,50
725,LW,35,36,37
725,LMC,40,41,42
725,MKT,46,47,50
725,HYW,50,53,56
726,LW,28,29,31
726,LMC,33,34,36
726,HG,57,62,67
726,SB,91,94,97
726,MKT,39,41,43
726,HYW,39,45,49
727,LW,44,46,47
727,LMC,49,51,52
727,MKT,55,58,60
727,HYW,57,61,66
728,LW,42,43,45
728,LMC,47,48,50
728,MKT,53,55,57
728,HYW,55,59,63
729,LW,42,43,45
729,LMC,47,48,50
729,SB,111,115,119
729,MKT,53,55,57
729,HYW,53,57,62
751,LW,55,57,60
751,LMC,60,62,65
751,MKT,66,68,71
751,HYW,67,73,76
753,LW,59,60,62
753,LMC,64,65,67
753,SB,101,105,110
753,MKT,70,72,73
753,HYW,73,76,79
754,LW,48,50,51
754,LMC,53,55,56
754,HG,104,108,111
754,SB,98,102,104
754,MKT,60,62,64
754,HYW,68,70,72
755,LW,44,46,47
755,LMC,49,51,52
755,HG,94,98,102
755,SB,90,94,98
755,MKT,55,57,59
755,HYW,64,66,68
756,LW,56,57,59
756,LMC,61,62,64
756,HG,88,92,98
756,SB,100,103,108
756,MKT,65,68,69
756,HYW,66,70,74
757,LW,70,71,72
757,LMC,75,76,77
757,MKT,81,82,83
757,HYW,88,90,92
758,LW,46,47,48
758,LMC,51,52,53
758,HG,73,78,84
758,SB,88,91,95
758,MKT,57,58,60
758,HYW,66,67,69
759,LW,51,52,54
759,LMC,56,57,59
759,HG,103,105,109
759,SB,99,102,105
759,MKT,64,65,67
759,HYW,69,72,75
811,LW,113,,
820,LW,99,103,107
820,LMC,105,110,115
820,HYW,115,,
822,LW,75,80,85
822,LMC,80,85,90
822,MKT,93,99,103
822,HYW,97,101,105
825,LW,94,98,100
825,LMC,99,103,107
825,HYW,110,114,118
826,LW,80,82,84
826,LMC,85,87,89
826,HG,119,,
826,MKT,97,102,107
826,HYW,100,104,107
827,LW,94,97,101
827,LMC,100,103,107
827,HYW,110,114,118
828,LW,74,79,83
828,LMC,79,84,88
828,MKT,91,96,102
828,HYW,96,100,105
831,LW,85,87,89
831,LMC,90,92,94
831,HG,114,,
831,MKT,103,105,107
831,HYW,104,108,110
832,LW,97,100,105
832,LMC,103,107,112
832,HG,118,,
835,LW,95,99,105
835,LMC,101,105,111
836,LW,78,79,81
836,LMC,83,84,86
836,HG,97,103,109
836,SB,112,115,117
836,MKT,89,91,93
836,HYW,98,100,102
837,LW,83,84,85
837,LMC,88,89,90
837,HG,103,108,116
837,MKT,112,116,119
837,HYW,104,107,110
838,LW,75,76,77
838,LMC,80,81,82
838,HG,105,110,116
838,MKT,94,95,96
838,HYW,103,104,105
839,LW,87,91,94
839,LMC,92,96,100
839,HG,111,116,
839,MKT,107,109,112
839,HYW,110,114,116
951,LW,118,,
951,HG,119,,
951,SB,91,96,100
971,SB,108,113,118
972,SB,107,113,117
973,LW,110,,
973,LMC,116,,
975,LW,86,88,91
975,LMC,91,93,96
975,HG,85,89,94
975,SB,89,94,98
975,MKT,108,111,114
975,HYW,100,104,108
