id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
720,114.150906402002,22.4478776435033,22.4477296,114.15199,112.508166128706,TRUE,22.4477296,114.15199,112.508166128706,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
721,114.214004200554,22.4810326549126,22.4801897,114.2133861,113.157320110708,TRUE,22.4801897,114.2133861,113.157320110708,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
724,114.143477777939,22.4352168502326,22.4352018,114.1399295,364.488271049092,TRUE,22.4352018,114.1399295,364.488271049092,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
731,114.158939076865,22.3970362393462,22.396241,114.159744,121.040532141679,TRUE,22.396241,114.159744,121.040532141679,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
732,114.179239294162,22.407285733747,22.4077153,114.1794351,51.8046583010938,TRUE,22.4077153,114.1794351,51.8046583010938,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
733,114.161049359274,22.379969936023,22.3798313,114.1601542,93.2700351106407,TRUE,22.3798313,114.1601542,93.2700351106407,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
741,114.286252698347,22.4309663216377,22.4306213,114.285493,86.9506937247081,TRUE,22.4306213,114.285493,86.9506937247081,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
742,114.338259974893,22.4427622675875,22.4427839,114.3382841,3.45256654602739,TRUE,22.4427839,114.3382841,3.45256654602739,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
743,114.431446013773,22.5440114459345,22.5443453,114.4317222,46.6923773302521,TRUE,22.5443453,114.4317222,46.6923773302521,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
744,114.257963917029,22.4026359261682,22.4034903,114.2573918,111.672257546473,TRUE,22.4034903,114.2573918,111.672257546473,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
761,114.189857613788,22.3627617381916,22.3622754,114.1900025,56.0619474977624,TRUE,22.3622754,114.1900025,56.0619474977624,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
762,114.240716710085,22.3979337952067,22.3980344,114.2406675,12.2706903602562,TRUE,22.3980344,114.2406675,12.2706903602562,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
811,114.302621915574,22.3997490723761,22.3991164,114.3028894,75.4913534677005,TRUE,22.3991164,114.3028894,75.4913534677005,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
