from_id,to_id,travel_time_p25,travel_time_p50,travel_time_p75,runs_present_p50,p50_run_sd,p50_run_range
253,HYW,82.0,85.0,88.0,5,0.5477225575051661,1.0
253,LMC,66.0,67.0,69.0,5,0.5477225575051661,1.0
253,LW,61.0,62.0,64.0,5,0.5477225575051661,1.0
253,MKT,78.0,80.0,82.0,5,0.0,0.0
253,SB,76.0,78.0,80.0,5,0.0,0.0
254,HG,77.0,79.0,82.0,5,0.4472135954999579,1.0
254,HYW,84.0,87.0,90.0,5,0.4472135954999579,1.0
254,LMC,71.0,72.0,74.0,5,0.0,0.0
254,LW,66.0,67.0,69.0,5,0.0,0.0
254,MKT,87.0,88.0,90.0,5,0.5477225575051661,1.0
254,SB,76.0,78.0,81.0,5,0.4472135954999579,1.0
255,HG,75.0,77.0,80.0,5,0.0,0.0
255,HYW,82.0,85.0,88.0,5,0.5477225575051661,1.0
255,LMC,69.0,71.0,72.0,5,0.0,0.0
255,LW,64.0,66.0,67.0,5,0.0,0.0
255,MKT,80.0,83.0,86.0,5,0.4472135954999579,1.0
255,SB,74.0,76.0,77.0,5,0.5477225575051661,1.0
256,HG,77.0,79.0,81.0,5,0.0,0.0
256,HYW,85.0,89.0,92.0,5,0.5477225575051661,1.0
256,LMC,75.0,75.0,76.0,5,0.0,0.0
256,LW,70.0,70.0,71.0,5,0.0,0.0
256,MKT,83.0,84.0,85.0,5,0.0,0.0
256,SB,77.0,79.0,81.0,5,0.4472135954999579,1.0
260,HG,71.0,74.0,76.0,5,0.4472135954999579,1.0
260,HYW,78.0,79.0,81.0,5,0.4472135954999579,1.0
260,LMC,65.0,66.0,67.0,5,0.0,0.0
260,LW,60.0,61.0,62.0,5,0.0,0.0
260,MKT,70.0,71.0,73.0,5,0.5477225575051661,1.0
260,SB,70.0,72.0,74.0,5,0.4472135954999579,1.0
261,HG,92.0,94.0,97.0,5,0.5477225575051661,1.0
261,HYW,93.0,95.0,98.0,5,0.5477225575051661,1.0
261,LMC,77.0,80.0,82.0,5,0.4472135954999579,1.0
261,LW,72.0,75.0,77.0,5,0.4472135954999579,1.0
261,MKT,83.0,88.0,92.0,5,0.4472135954999579,1.0
261,SB,91.0,93.0,95.0,5,0.4472135954999579,1.0
262,HG,89.0,91.0,94.0,5,0.5477225575051661,1.0
262,HYW,91.0,94.0,96.0,5,0.4472135954999579,1.0
262,LMC,75.0,77.0,78.0,5,0.0,0.0
262,LW,70.0,72.0,73.0,5,0.0,0.0
262,MKT,85.0,86.0,89.0,5,0.8944271909999159,2.0
262,SB,88.0,90.0,93.0,5,0.5477225575051661,1.0
263,HG,94.0,97.0,100.0,5,0.4472135954999579,1.0
263,HYW,87.0,90.0,93.0,5,0.4472135954999579,1.0
263,LMC,70.0,71.0,72.0,5,0.0,0.0
263,LW,65.0,66.0,67.0,5,0.0,0.0
263,MKT,81.0,83.0,85.0,5,0.0,0.0
263,SB,88.0,90.0,93.0,5,0.4472135954999579,1.0
264,HG,79.0,81.0,83.0,5,0.4472135954999579,1.0
264,HYW,84.0,86.0,89.0,5,0.4472135954999579,1.0
264,LMC,69.0,70.0,71.0,5,0.0,0.0
264,LW,64.0,65.0,66.0,5,0.0,0.0
264,MKT,77.0,79.0,82.0,5,0.5477225575051661,1.0
264,SB,77.0,79.0,81.0,5,0.5477225575051661,1.0
265,HG,80.0,82.0,84.0,5,0.4472135954999579,1.0
265,HYW,85.0,87.0,89.0,5,0.0,0.0
265,LMC,67.0,68.0,69.0,5,0.0,0.0
265,LW,62.0,63.0,64.0,5,0.0,0.0
265,MKT,78.0,80.0,82.0,5,0.4472135954999579,1.0
265,SB,79.0,82.0,83.0,5,0.5477225575051661,1.0
266,HG,80.0,82.0,85.0,5,0.8944271909999159,2.0
266,HYW,84.0,85.0,86.0,5,0.0,0.0
266,LMC,65.0,67.0,68.0,5,0.0,0.0
266,LW,60.0,62.0,63.0,5,0.0,0.0
266,MKT,75.0,76.0,77.0,5,0.0,0.0
266,SB,82.0,84.0,86.0,5,0.0,0.0
267,HG,76.0,78.0,81.0,5,0.4472135954999579,1.0
267,HYW,78.0,79.0,81.0,5,0.0,0.0
267,LMC,63.0,64.0,65.0,5,0.4472135954999579,1.0
267,LW,58.0,59.0,60.0,5,0.4472135954999579,1.0
267,MKT,69.0,70.0,71.0,5,0.0,0.0
267,SB,78.0,80.0,82.0,5,0.0,0.0
268,HG,79.0,81.0,84.0,5,0.7071067811865476,2.0
268,HYW,75.0,76.0,78.0,5,0.4472135954999579,1.0
268,LMC,60.0,61.0,62.0,5,0.0,0.0
268,LW,55.0,56.0,57.0,5,0.0,0.0
268,MKT,65.0,67.0,68.0,5,0.0,0.0
268,SB,78.0,80.0,82.0,5,0.0,0.0
269,HG,90.0,94.0,97.0,5,0.5477225575051661,1.0
269,HYW,97.0,101.0,105.0,5,0.7071067811865476,2.0
269,LMC,89.0,93.0,96.0,5,0.4472135954999579,1.0
269,LW,84.0,88.0,91.0,5,0.4472135954999579,1.0
269,MKT,97.0,104.0,111.0,5,0.8366600265340756,2.0
269,SB,88.0,92.0,96.0,5,0.7071067811865476,2.0
271,HG,72.0,74.0,77.0,5,0.0,0.0
271,HYW,69.0,70.0,71.0,5,0.4472135954999579,1.0
271,LMC,54.0,55.0,56.0,5,0.0,0.0
271,LW,49.0,50.0,51.0,5,0.0,0.0
271,MKT,59.0,61.0,62.0,5,0.4472135954999579,1.0
271,SB,71.0,73.0,75.0,5,0.4472135954999579,1.0
272,HG,85.0,86.0,89.0,5,0.5477225575051661,1.0
272,HYW,75.0,76.0,78.0,5,0.5477225575051661,1.0
272,LMC,60.0,61.0,63.0,5,0.4472135954999579,1.0
272,LW,55.0,56.0,58.0,5,0.4472135954999579,1.0
272,MKT,65.0,67.0,69.0,5,0.4472135954999579,1.0
272,SB,84.0,86.0,88.0,5,0.4472135954999579,1.0
280,HG,85.0,91.0,95.0,5,0.4472135954999579,1.0
280,HYW,88.0,90.0,91.0,5,0.0,0.0
280,LMC,71.0,72.0,73.0,5,0.0,0.0
280,LW,66.0,67.0,68.0,5,0.0,0.0
280,MKT,80.0,81.0,83.0,5,0.4472135954999579,1.0
280,SB,95.0,98.0,101.0,5,0.4472135954999579,1.0
281,HG,97.0,100.0,102.0,5,0.0,0.0
281,HYW,83.0,85.0,86.0,5,0.4472135954999579,1.0
281,LMC,66.0,67.0,68.0,5,0.0,0.0
281,LW,61.0,62.0,63.0,5,0.0,0.0
281,MKT,75.0,76.0,78.0,5,0.0,0.0
281,SB,98.0,100.0,102.0,5,0.4472135954999579,1.0
282,HG,95.0,97.0,100.0,5,0.5477225575051661,1.0
282,HYW,78.0,79.0,81.0,5,0.0,0.0
282,LMC,62.0,63.0,64.0,5,0.0,0.0
282,LW,57.0,58.0,59.0,5,0.0,0.0
282,MKT,69.0,70.0,71.0,5,0.0,0.0
282,SB,92.0,95.0,98.0,5,0.4472135954999579,1.0
283,HG,96.0,99.0,101.0,5,0.4472135954999579,1.0
283,HYW,85.0,86.0,87.0,5,0.0,0.0
283,LMC,66.0,67.0,68.0,5,0.0,0.0
283,LW,61.0,62.0,63.0,5,0.0,0.0
283,MKT,76.0,77.0,78.0,5,0.0,0.0
283,SB,98.0,100.0,103.0,5,0.5477225575051661,1.0
284,HG,91.0,95.0,97.0,5,0.5477225575051661,1.0
284,HYW,76.0,78.0,79.0,5,0.4472135954999579,1.0
284,LMC,62.0,63.0,64.0,5,0.0,0.0
284,LW,57.0,58.0,59.0,5,0.0,0.0
284,MKT,67.0,68.0,70.0,5,0.5477225575051661,1.0
284,SB,96.0,98.0,100.0,5,0.0,0.0
285,HG,90.0,93.0,96.0,5,0.5477225575051661,1.0
285,HYW,80.0,82.0,84.0,5,0.4472135954999579,1.0
285,LMC,66.0,67.0,68.0,5,0.0,0.0
285,LW,61.0,62.0,63.0,5,0.0,0.0
285,MKT,71.0,73.0,75.0,5,0.4472135954999579,1.0
285,SB,94.0,96.0,98.0,5,0.0,0.0
286,HG,87.0,91.0,94.0,5,0.7071067811865476,2.0
286,HYW,94.0,95.0,98.0,5,0.5477225575051661,1.0
286,LMC,78.0,79.0,81.0,5,0.0,0.0
286,LW,73.0,74.0,76.0,5,0.0,0.0
286,MKT,85.0,87.0,89.0,5,0.0,0.0
286,SB,92.0,95.0,98.0,5,0.7071067811865476,2.0
287,HG,89.0,93.0,97.0,5,0.8366600265340756,2.0
287,HYW,80.0,81.0,82.0,5,0.0,0.0
287,LMC,64.0,65.0,66.0,5,0.4472135954999579,1.0
287,LW,59.0,60.0,61.0,5,0.4472135954999579,1.0
287,MKT,71.0,72.0,74.0,5,0.5477225575051661,1.0
287,SB,95.0,97.0,99.0,5,0.4472135954999579,1.0
288,HG,109.0,113.0,117.0,5,0.7071067811865476,2.0
288,HYW,96.0,99.0,102.0,5,0.4472135954999579,1.0
288,LMC,78.0,79.0,81.0,5,0.4472135954999579,1.0
288,LW,73.0,74.0,76.0,5,0.4472135954999579,1.0
288,MKT,96.0,97.0,100.0,5,0.4472135954999579,1.0
288,SB,113.0,115.0,117.0,5,0.0,0.0
290,HG,94.0,98.0,103.0,5,0.5477225575051661,1.0
290,HYW,101.0,103.0,105.0,5,0.4472135954999579,1.0
290,LMC,83.0,85.0,87.0,5,0.4472135954999579,1.0
290,LW,78.0,80.0,82.0,5,0.4472135954999579,1.0
290,MKT,95.0,97.0,100.0,5,0.4472135954999579,1.0
290,SB,104.0,108.0,113.0,5,0.0,0.0
291,HG,84.0,92.0,98.0,5,1.4832396974191324,4.0
291,HYW,87.0,88.0,89.0,5,0.0,0.0
291,LMC,70.0,71.0,72.0,5,0.0,0.0
291,LW,65.0,66.0,67.0,5,0.0,0.0
291,MKT,78.0,79.0,80.0,5,0.0,0.0
291,SB,103.0,105.0,107.0,5,0.5477225575051661,1.0
292,HG,96.0,101.0,107.0,5,0.7071067811865476,2.0
292,HYW,96.0,99.0,102.0,5,0.5477225575051661,1.0
292,LMC,77.0,79.0,80.0,5,0.4472135954999579,1.0
292,LW,72.0,74.0,75.0,5,0.4472135954999579,1.0
292,MKT,94.0,96.0,98.0,5,0.7071067811865476,2.0
292,SB,110.0,112.0,115.0,5,0.0,0.0
293,HG,93.0,97.0,102.0,5,0.5477225575051661,1.0
293,HYW,96.0,98.0,100.0,5,0.0,0.0
293,LMC,78.0,80.0,81.0,5,0.0,0.0
293,LW,73.0,75.0,76.0,5,0.0,0.0
293,MKT,89.0,91.0,94.0,5,0.5477225575051661,1.0
293,SB,104.0,107.0,110.0,5,0.4472135954999579,1.0
294,HG,91.0,97.0,101.0,5,0.5477225575051661,1.0
294,HYW,92.0,93.0,94.0,5,0.0,0.0
294,LMC,75.0,76.0,77.0,5,0.0,0.0
294,LW,70.0,71.0,72.0,5,0.0,0.0
294,MKT,83.0,84.0,85.0,5,0.0,0.0
294,SB,106.0,109.0,111.0,5,0.4472135954999579,1.0
295,HG,87.0,94.0,99.0,5,1.140175425099138,3.0
295,HYW,88.0,89.0,91.0,5,0.0,0.0
295,LMC,71.0,72.0,73.0,5,0.0,0.0
295,LW,66.0,67.0,68.0,5,0.0,0.0
295,MKT,79.0,80.0,82.0,5,0.4472135954999579,1.0
295,SB,103.0,106.0,108.0,5,0.4472135954999579,1.0
296,HG,102.0,106.0,111.0,5,0.7071067811865476,2.0
296,HYW,100.0,103.0,106.0,5,0.4472135954999579,1.0
296,LMC,82.0,84.0,87.0,5,0.5477225575051661,1.0
296,LW,77.0,79.0,82.0,5,0.5477225575051661,1.0
296,MKT,97.0,99.0,101.0,5,0.7071067811865476,2.0
296,SB,113.0,116.0,119.0,5,0.4472135954999579,1.0
297,HG,92.0,99.0,105.0,5,1.4832396974191326,4.0
297,HYW,96.0,98.0,99.0,5,0.5477225575051661,1.0
297,LMC,80.0,80.0,82.0,5,0.5477225575051661,1.0
297,LW,75.0,75.0,77.0,5,0.5477225575051661,1.0
297,MKT,88.0,89.0,90.0,5,0.0,0.0
297,SB,112.0,114.0,117.0,5,0.5477225575051661,1.0
298,HG,93.0,98.0,103.0,5,0.5477225575051661,1.0
298,HYW,92.0,93.0,94.0,5,0.0,0.0
298,LMC,76.0,76.0,78.0,5,0.0,0.0
298,LW,71.0,71.0,73.0,5,0.0,0.0
298,MKT,83.0,84.0,85.0,5,0.0,0.0
298,SB,106.0,109.0,112.0,5,0.4472135954999579,1.0
320,HG,80.0,82.0,85.0,5,0.0,0.0
320,HYW,86.0,89.0,93.0,5,0.8944271909999159,2.0
320,LMC,73.0,74.0,75.0,5,0.0,0.0
320,LW,68.0,69.0,70.0,5,0.0,0.0
320,MKT,90.0,94.0,99.0,5,0.8944271909999159,2.0
320,SB,78.0,80.0,82.0,5,0.0,0.0
321,HG,78.0,81.0,84.0,5,0.4472135954999579,1.0
321,HYW,86.0,89.0,92.0,5,0.4472135954999579,1.0
321,LMC,76.0,78.0,80.0,5,0.4472135954999579,1.0
321,LW,71.0,73.0,75.0,5,0.4472135954999579,1.0
321,MKT,86.0,88.0,90.0,5,0.4472135954999579,1.0
321,SB,79.0,81.0,84.0,5,0.5477225575051661,1.0
322,HG,70.0,76.0,80.0,5,0.5477225575051661,1.0
322,HYW,87.0,92.0,96.0,5,0.8944271909999159,2.0
322,LMC,80.0,83.0,86.0,5,0.4472135954999579,1.0
322,LW,75.0,78.0,81.0,5,0.4472135954999579,1.0
322,MKT,95.0,98.0,102.0,5,0.5477225575051661,1.0
322,SB,78.0,81.0,83.0,5,0.7071067811865476,2.0
323,HG,70.0,73.0,76.0,5,0.4472135954999579,1.0
323,HYW,82.0,85.0,88.0,5,0.5477225575051661,1.0
323,LMC,76.0,77.0,79.0,5,0.5477225575051661,1.0
323,LW,71.0,72.0,74.0,5,0.5477225575051661,1.0
323,MKT,82.0,85.0,89.0,5,0.4472135954999579,1.0
323,SB,71.0,73.0,75.0,5,0.0,0.0
324,HG,64.0,66.0,69.0,5,0.5477225575051661,1.0
324,HYW,71.0,75.0,81.0,5,0.8944271909999159,2.0
324,LMC,68.0,69.0,71.0,5,0.0,0.0
324,LW,63.0,64.0,66.0,5,0.0,0.0
324,MKT,77.0,79.0,81.0,5,0.5477225575051661,1.0
324,SB,63.0,65.0,67.0,5,0.0,0.0
325,HG,81.0,85.0,88.0,5,0.0,0.0
325,HYW,88.0,91.0,94.0,5,0.5477225575051661,1.0
325,LMC,78.0,80.0,81.0,5,0.5477225575051661,1.0
325,LW,73.0,75.0,76.0,5,0.5477225575051661,1.0
325,MKT,85.0,87.0,88.0,5,0.4472135954999579,1.0
325,SB,82.0,84.0,86.0,5,0.0,0.0
326,HG,80.0,82.0,84.0,5,0.5477225575051661,1.0
326,HYW,87.0,90.0,92.0,5,0.8366600265340756,2.0
326,LMC,70.0,71.0,73.0,5,0.0,0.0
326,LW,65.0,66.0,68.0,5,0.0,0.0
326,MKT,83.0,84.0,85.0,5,0.0,0.0
326,SB,79.0,81.0,83.0,5,0.4472135954999579,1.0
327,HG,92.0,95.0,98.0,5,0.5477225575051661,1.0
327,HYW,88.0,91.0,93.0,5,0.5477225575051661,1.0
327,LMC,74.0,76.0,78.0,5,0.0,0.0
327,LW,69.0,71.0,73.0,5,0.0,0.0
327,MKT,81.0,82.0,84.0,5,0.5477225575051661,1.0
327,SB,89.0,92.0,94.0,5,0.4472135954999579,1.0
328,HG,85.0,89.0,93.0,5,1.0,2.0
328,HYW,94.0,96.0,99.0,5,0.5477225575051661,1.0
328,LMC,78.0,79.0,81.0,5,0.5477225575051661,1.0
328,LW,73.0,74.0,76.0,5,0.5477225575051661,1.0
328,MKT,94.0,97.0,100.0,5,0.5477225575051661,1.0
328,SB,82.0,85.0,88.0,5,0.0,0.0
329,HG,81.0,83.0,85.0,5,0.0,0.0
329,HYW,88.0,92.0,95.0,5,0.4472135954999579,1.0
329,LMC,74.0,76.0,79.0,5,0.4472135954999579,1.0
329,LW,69.0,71.0,74.0,5,0.4472135954999579,1.0
329,MKT,105.0,108.0,110.0,5,0.5477225575051661,1.0
329,SB,80.0,82.0,84.0,5,0.4472135954999579,1.0
334,HG,89.0,92.0,98.0,5,0.5477225575051661,1.0
334,HYW,99.0,103.0,108.0,5,0.4472135954999579,1.0
334,LMC,93.0,96.0,102.0,5,0.4472135954999579,1.0
334,LW,88.0,91.0,96.0,5,0.4472135954999579,1.0
334,MKT,115.0,118.0,,3,0.0,0.0
334,SB,78.0,85.0,90.0,5,0.8944271909999159,2.0
335,HG,90.0,92.0,95.0,5,0.8366600265340756,2.0
335,HYW,99.0,102.0,107.0,5,0.8366600265340756,2.0
335,LMC,97.0,99.0,102.0,5,0.0,0.0
335,LW,92.0,94.0,96.0,5,0.0,0.0
335,MKT,108.0,111.0,114.0,5,0.4472135954999579,1.0
335,SB,76.0,79.0,85.0,5,0.8944271909999159,2.0
336,HG,87.0,91.0,95.0,5,0.4472135954999579,1.0
336,HYW,97.0,101.0,105.0,5,0.8366600265340756,2.0
336,LMC,95.0,98.0,101.0,5,0.0,0.0
336,LW,90.0,93.0,96.0,5,0.4472135954999579,1.0
336,MKT,103.0,106.0,112.0,5,0.8944271909999159,2.0
336,SB,62.0,66.0,71.0,5,0.8366600265340756,2.0
350,HG,108.0,111.0,115.0,5,0.4472135954999579,1.0
350,HYW,108.0,110.0,113.0,5,0.5477225575051661,1.0
350,LMC,85.0,87.0,88.0,5,0.0,0.0
350,LW,80.0,82.0,83.0,5,0.0,0.0
350,MKT,101.0,104.0,108.0,5,0.5477225575051661,1.0
350,SB,97.0,100.0,103.0,5,0.0,0.0
351,HG,94.0,96.0,100.0,5,0.5477225575051661,1.0
351,HYW,100.0,103.0,105.0,5,0.5477225575051661,1.0
351,LMC,91.0,93.0,95.0,5,0.7071067811865476,2.0
351,LW,86.0,88.0,90.0,5,0.7071067811865476,2.0
351,MKT,92.0,95.0,98.0,5,1.0,2.0
351,SB,94.0,97.0,99.0,5,0.4472135954999579,1.0
421,HG,88.0,96.0,103.0,5,1.0954451150103321,3.0
421,HYW,95.0,98.0,104.0,5,0.5477225575051661,1.0
421,LMC,88.0,92.0,98.0,5,0.5477225575051661,1.0
421,LW,83.0,87.0,93.0,5,0.5477225575051661,1.0
421,MKT,86.0,89.0,95.0,5,0.5477225575051661,1.0
421,SB,63.0,66.0,72.0,5,0.5477225575051661,1.0
423,HG,60.0,67.0,71.0,5,1.140175425099138,3.0
423,HYW,65.0,67.0,69.0,5,0.4472135954999579,1.0
423,LMC,58.0,60.0,61.0,5,0.5477225575051661,1.0
423,LW,53.0,55.0,56.0,5,0.5477225575051661,1.0
423,MKT,55.0,57.0,59.0,5,0.4472135954999579,1.0
423,SB,38.0,40.0,42.0,5,0.0,0.0
424,HG,59.0,66.0,70.0,5,1.0,2.0
424,HYW,67.0,69.0,71.0,5,0.0,0.0
424,LMC,60.0,62.0,63.0,5,0.0,0.0
424,LW,55.0,57.0,58.0,5,0.0,0.0
424,MKT,58.0,60.0,62.0,5,0.5477225575051661,1.0
424,SB,32.0,35.0,37.0,5,0.7071067811865476,2.0
426,HG,77.0,83.0,87.0,5,0.8944271909999159,2.0
426,HYW,84.0,86.0,88.0,5,0.0,0.0
426,LMC,78.0,80.0,83.0,5,0.5477225575051661,1.0
426,LW,73.0,75.0,78.0,5,0.5477225575051661,1.0
426,MKT,75.0,77.0,80.0,5,0.5477225575051661,1.0
426,SB,48.0,51.0,53.0,5,0.5477225575051661,1.0
427,HG,91.0,96.0,102.0,5,1.224744871391589,3.0
427,HYW,96.0,99.0,102.0,5,0.0,0.0
427,LMC,90.0,94.0,98.0,5,0.0,0.0
427,LW,85.0,89.0,93.0,5,0.0,0.0
427,MKT,87.0,91.0,94.0,5,0.0,0.0
427,SB,61.0,63.0,67.0,5,0.4472135954999579,1.0
428,HG,76.0,84.0,89.0,5,1.51657508881031,4.0
428,HYW,80.0,81.0,83.0,5,0.4472135954999579,1.0
428,LMC,73.0,75.0,77.0,5,0.4472135954999579,1.0
428,LW,68.0,70.0,72.0,5,0.4472135954999579,1.0
428,MKT,71.0,72.0,74.0,5,0.4472135954999579,1.0
428,SB,53.0,55.0,57.0,5,0.5477225575051661,1.0
442,HG,77.0,81.0,85.0,5,0.5477225575051661,1.0
442,HYW,87.0,91.0,95.0,5,0.8944271909999159,2.0
442,LMC,94.0,98.0,103.0,5,0.8944271909999159,2.0
442,LW,89.0,93.0,97.0,5,0.5477225575051661,1.0
442,MKT,93.0,97.0,101.0,5,0.4472135954999579,1.0
442,SB,59.0,63.0,68.0,5,0.7071067811865476,2.0
510,HG,56.0,60.0,63.0,5,0.4472135954999579,1.0
510,HYW,68.0,73.0,76.0,5,0.5477225575051661,1.0
510,LMC,66.0,69.0,72.0,5,0.5477225575051661,1.0
510,LW,61.0,64.0,67.0,5,0.5477225575051661,1.0
510,MKT,67.0,70.0,72.0,5,0.4472135954999579,1.0
510,SB,35.0,39.0,42.0,5,0.5477225575051661,1.0
511,HG,74.0,77.0,81.0,5,0.0,0.0
511,HYW,84.0,88.0,93.0,5,0.5477225575051661,1.0
511,LMC,88.0,90.0,94.0,5,0.5477225575051661,1.0
511,LW,83.0,85.0,89.0,5,0.5477225575051661,1.0
511,MKT,88.0,90.0,94.0,5,0.4472135954999579,1.0
511,SB,44.0,47.0,51.0,5,1.0,2.0
512,HG,66.0,68.0,71.0,5,0.5477225575051661,1.0
512,HYW,74.0,79.0,83.0,5,0.0,0.0
512,LMC,77.0,80.0,83.0,5,0.0,0.0
512,LW,72.0,75.0,78.0,5,0.0,0.0
512,MKT,77.0,79.0,82.0,5,0.4472135954999579,1.0
512,SB,48.0,51.0,54.0,5,0.0,0.0
514,HG,72.0,76.0,80.0,5,0.4472135954999579,1.0
514,HYW,81.0,87.0,91.0,5,1.3038404810405297,3.0
514,LMC,88.0,91.0,95.0,5,0.4472135954999579,1.0
514,LW,83.0,86.0,90.0,5,0.4472135954999579,1.0
514,MKT,88.0,91.0,95.0,5,0.8366600265340756,2.0
514,SB,56.0,60.0,64.0,5,1.0954451150103321,3.0
515,HG,61.0,64.0,67.0,5,0.5477225575051661,1.0
515,HYW,70.0,74.0,79.0,5,0.8366600265340756,2.0
515,LMC,72.0,75.0,77.0,5,0.4472135954999579,1.0
515,LW,67.0,70.0,72.0,5,0.4472135954999579,1.0
515,MKT,73.0,75.0,77.0,5,0.0,0.0
515,SB,43.0,45.0,49.0,5,0.4472135954999579,1.0
517,HG,65.0,67.0,70.0,5,0.5477225575051661,1.0
517,HYW,72.0,76.0,81.0,5,0.8944271909999159,2.0
517,LMC,72.0,74.0,76.0,5,0.5477225575051661,1.0
517,LW,67.0,69.0,71.0,5,0.5477225575051661,1.0
517,MKT,72.0,75.0,77.0,5,0.5477225575051661,1.0
517,SB,53.0,57.0,59.0,5,0.5477225575051661,1.0
518,HG,58.0,61.0,64.0,5,0.4472135954999579,1.0
518,HYW,67.0,73.0,77.0,5,0.5477225575051661,1.0
518,LMC,75.0,79.0,83.0,5,0.7071067811865476,2.0
518,LW,70.0,74.0,78.0,5,0.7071067811865476,2.0
518,MKT,75.0,78.0,82.0,5,0.5477225575051661,1.0
518,SB,60.0,63.0,67.0,5,0.8944271909999159,2.0
519,HG,62.0,64.0,67.0,5,0.5477225575051661,1.0
519,HYW,69.0,74.0,80.0,5,0.8944271909999159,2.0
519,LMC,77.0,80.0,84.0,5,0.8366600265340756,2.0
519,LW,72.0,75.0,79.0,5,0.8366600265340756,2.0
519,MKT,77.0,80.0,83.0,5,0.7071067811865476,2.0
519,SB,55.0,59.0,63.0,5,0.7071067811865476,2.0
521,HG,59.0,62.0,65.0,5,0.8944271909999159,2.0
521,HYW,69.0,74.0,78.0,5,0.5477225575051661,1.0
521,LMC,74.0,76.0,79.0,5,0.5477225575051661,1.0
521,LW,69.0,71.0,74.0,5,0.5477225575051661,1.0
521,MKT,72.0,75.0,78.0,5,0.8366600265340756,2.0
521,SB,65.0,69.0,73.0,5,0.8366600265340756,2.0
522,HG,79.0,82.0,87.0,5,0.5477225575051661,1.0
522,HYW,87.0,92.0,97.0,5,0.8366600265340756,2.0
522,LMC,96.0,100.0,106.0,5,0.4472135954999579,1.0
522,LW,91.0,95.0,100.0,5,0.4472135954999579,1.0
522,MKT,95.0,99.0,104.0,5,0.4472135954999579,1.0
522,SB,79.0,84.0,88.0,5,0.8944271909999159,2.0
523,HG,71.0,79.0,86.0,5,1.7888543819998317,4.0
523,HYW,79.0,86.0,93.0,5,1.6733200530681511,4.0
523,LMC,90.0,100.0,108.0,5,1.6431676725154982,3.0
523,LW,85.0,93.0,102.0,5,1.51657508881031,3.0
523,MKT,90.0,98.0,105.0,5,1.4142135623730951,3.0
523,SB,74.0,83.0,89.0,5,1.51657508881031,4.0
524,HG,41.0,43.0,46.0,5,0.0,0.0
524,HYW,56.0,62.0,66.0,5,0.7071067811865476,2.0
524,LMC,55.0,57.0,60.0,5,0.8366600265340756,2.0
524,LW,50.0,52.0,55.0,5,0.8366600265340756,2.0
524,MKT,55.0,58.0,61.0,5,0.7071067811865476,2.0
524,SB,45.0,49.0,52.0,5,0.4472135954999579,1.0
525,HG,54.0,57.0,60.0,5,0.8366600265340756,2.0
525,HYW,67.0,72.0,77.0,5,0.4472135954999579,1.0
525,LMC,70.0,74.0,78.0,5,0.8366600265340756,2.0
525,LW,65.0,69.0,73.0,5,0.8366600265340756,2.0
525,MKT,70.0,74.0,78.0,5,0.7071067811865476,2.0
525,SB,64.0,67.0,72.0,5,1.0954451150103321,2.0
526,HG,59.0,62.0,66.0,5,0.7071067811865476,2.0
526,HYW,70.0,75.0,79.0,5,0.8366600265340756,2.0
526,LMC,78.0,82.0,85.0,5,0.8366600265340756,2.0
526,LW,73.0,77.0,80.0,5,0.8366600265340756,2.0
526,MKT,77.0,80.0,83.0,5,0.8366600265340756,2.0
526,SB,67.0,71.0,74.0,5,0.5477225575051661,1.0
527,HG,46.0,49.0,52.0,5,0.4472135954999579,1.0
527,HYW,59.0,66.0,71.0,5,0.8366600265340756,2.0
527,LMC,61.0,64.0,67.0,5,0.5477225575051661,1.0
527,LW,56.0,59.0,62.0,5,0.5477225575051661,1.0
527,MKT,62.0,65.0,67.0,5,0.8366600265340756,2.0
527,SB,43.0,47.0,50.0,5,0.5477225575051661,1.0
528,HG,67.0,70.0,75.0,5,0.8944271909999159,2.0
528,HYW,74.0,80.0,86.0,5,1.3038404810405297,3.0
528,LMC,84.0,89.0,93.0,5,0.4472135954999579,1.0
528,LW,79.0,84.0,88.0,5,0.4472135954999579,1.0
528,MKT,84.0,88.0,93.0,5,0.5477225575051661,1.0
528,SB,63.0,67.0,71.0,5,0.4472135954999579,1.0
529,HG,50.0,54.0,57.0,5,0.4472135954999579,1.0
529,HYW,62.0,67.0,73.0,5,0.7071067811865476,2.0
529,LMC,65.0,69.0,73.0,5,0.8366600265340756,2.0
529,LW,60.0,64.0,68.0,5,0.8366600265340756,2.0
529,MKT,65.0,70.0,73.0,5,0.5477225575051661,1.0
529,SB,54.0,58.0,61.0,5,0.8944271909999159,2.0
531,HG,78.0,81.0,84.0,5,0.5477225575051661,1.0
531,HYW,85.0,89.0,92.0,5,0.4472135954999579,1.0
531,LMC,79.0,84.0,89.0,5,1.0,2.0
531,LW,74.0,79.0,84.0,5,1.0,2.0
531,MKT,79.0,84.0,89.0,5,0.7071067811865476,2.0
531,SB,82.0,85.0,89.0,5,0.5477225575051661,1.0
532,HG,76.0,80.0,85.0,5,0.8366600265340756,2.0
532,HYW,69.0,74.0,79.0,5,0.8366600265340756,2.0
532,LMC,63.0,67.0,72.0,5,1.140175425099138,3.0
532,LW,58.0,62.0,67.0,5,1.140175425099138,3.0
532,MKT,60.0,65.0,70.0,5,0.5477225575051661,1.0
532,SB,89.0,93.0,98.0,5,0.7071067811865476,2.0
