id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
724,114.143477777939,22.4352168502326,22.4352018,114.1399295,364.488271049092,TRUE,22.4352018,114.1399295,364.488271049092,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
731S,114.16423817519,22.383811138865,22.383032,114.1644304,88.8125243497192,TRUE,22.383032,114.1644304,88.8125243497192,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
741S,114.317080227072,22.4392692963115,22.4376138,114.3164308,195.700673782144,TRUE,22.4376138,114.3164308,195.700673782144,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
811S,114.344025589479,22.3860570115271,22.3868715,114.3467976,298.881103593662,TRUE,22.3868715,114.3467976,298.881103593662,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
821,114.272115911325,22.3633542390611,22.3629368,114.2719578,49.1549087358921,TRUE,22.3629368,114.2719578,49.1549087358921,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
823,114.258734361053,22.3514387820597,22.3518112,114.2593093,72.1461846974615,TRUE,22.3518112,114.2593093,72.1461846974615,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
824S,114.241329169613,22.3652179571572,22.3654246,114.2427729,150.143390769557,TRUE,22.3654246,114.2427729,150.143390769557,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
832S,114.289540738822,22.2481716275213,22.2490715,114.2899161,107.199711433134,TRUE,22.2490715,114.2899161,107.199711433134,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
833,114.249282769357,22.298207065894,22.2982643,114.2492224,8.88752949025275,TRUE,22.2982643,114.2492224,8.88752949025275,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
911S,114.261725811111,22.1680901825611,22.1677491,114.2608918,93.8321261113246,TRUE,22.1677491,114.2608918,93.8321261113246,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
920,114.029036891964,22.2083624887599,22.2083985,114.0290337,4.01548869728357,TRUE,22.2083985,114.0290337,4.01548869728357,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
931S,113.982054172759,22.2390877230298,22.2388911,113.9821213,22.9163704995291,TRUE,22.2388911,113.9821213,22.9163704995291,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
932S,113.892789061487,22.2381879045691,22.2378404,113.8932703,62.7856658740062,TRUE,22.2378404,113.8932703,62.7856658740062,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
944,113.863418838396,22.2526528437051,22.2526471,113.8634187,0.638473695830073,TRUE,22.2526471,113.8634187,0.638473695830073,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
961S,113.993633626636,22.2775498959195,22.2775328,113.9936416,2.06930833626612,TRUE,22.2775328,113.9936416,2.06930833626612,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
971S,114.023391489415,22.3129993435618,22.3133531,114.0235386,42.1229936953421,TRUE,22.3133531,114.0235386,42.1229936953421,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
976,114.044259492855,22.285986871605,22.2847048,114.0443799,143.017403037604,TRUE,22.2847048,114.0443799,143.017403037604,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
111,114.123883156276,22.2794142894765,22.2802268,114.1242204,96.7277419706709,TRUE,22.2802268,114.1242204,96.7277419706709,TRUE,TRUE,stable_route
112,114.139176853324,22.2874332979427,22.2874578,114.1391709,2.79095382375548,TRUE,22.2874578,114.1391709,2.79095382375548,TRUE,TRUE,stable_route
113,114.147787148396,22.2861416594107,22.2861013,114.1477725,4.73144343709624,TRUE,22.2861013,114.1477725,4.73144343709624,TRUE,TRUE,stable_route
114,114.152702909309,22.2847085178581,22.2846934,114.1527414,4.29991119020551,TRUE,22.2846934,114.1527414,4.29991119020551,TRUE,TRUE,stable_route
115,114.145940527009,22.2890940728365,22.2892029,114.1459641,12.3348080974307,TRUE,22.2892029,114.1459641,12.3348080974307,TRUE,TRUE,stable_route
116,114.133360310746,22.2857428992026,22.2859112,114.1335236,25.1352185065546,TRUE,22.2859112,114.1335236,25.1352185065546,TRUE,TRUE,stable_route
121S,114.161245028846,22.2817070011787,22.2816959,114.1612425,1.26081739394139,TRUE,22.2816959,114.1612425,1.26081739394139,TRUE,TRUE,stable_route
122,114.153901285683,22.281612102494,22.2816276,114.1538726,3.41585946601287,TRUE,22.2816276,114.1538726,3.41585946601287,TRUE,TRUE,stable_route
131,114.171515968747,22.2765733694504,22.2765728,114.1715203,0.449892960864798,TRUE,22.2765728,114.1715203,0.449892960864798,TRUE,TRUE,stable_route
132,114.178410854651,22.2769221331515,22.2769676,114.1783156,11.0222319005601,TRUE,22.2769676,114.1783156,11.0222319005601,TRUE,TRUE,stable_route
133,114.17891339103,22.2796190889951,22.2796395,114.178908,2.33510134754973,TRUE,22.2796395,114.178908,2.33510134754973,TRUE,TRUE,stable_route
134S,114.174850448497,22.2815657509876,22.2815604,114.17485,0.596456965936651,TRUE,22.2815604,114.17485,0.596456965936651,TRUE,TRUE,stable_route
140,114.173640759363,22.271384631761,22.2709956,114.173743,44.49448571375,TRUE,22.2709956,114.173743,44.49448571375,TRUE,TRUE,stable_route
141,114.136973948225,22.2796753214113,22.279797,114.1370777,17.2248370601407,TRUE,22.279797,114.1370777,17.2248370601407,TRUE,TRUE,stable_route
142,114.15114188346,22.2791555374114,22.2792578,114.1511172,11.6447719786287,TRUE,22.2792578,114.1511172,11.6447719786287,TRUE,TRUE,stable_route
